movie_id,budget,homepage,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,overview_clean,genres_clean,cast_clean,crew_clean,keywords_clean,original_language_full
112937,0,,The Oogieloves in the Big Balloon Adventure,0.28576,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-29,0,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,The Oogieloves in the Big Balloon Adventure,2.2,8,"It's Schluufy's birthday, and the Oogieloves (Goobie, Zoozie and Toofie), along with their friends J. Edgar, Windy Window and Ruffy, are organizing a party. (Shh! It's a secret.) Everything is going along just perfectly until J. Edgar trips and loses the last five magical balloons in all of Lovelyloveville--OH NO! The Oogiloves set out to find the magical balloons in time to save their friend's party. Along the way, they meet some very interesting characters indeed, including Dotty Rounder (Cloris Leachman), Bobby Wobbly (Carey Elwes), Milky Marvin (Chazz Palminteri), Rosalie Rosebud (Toni Braxton) and Lola and Lero Sombero (Christopher Lloyd and Jaime Pressly). Can these new friends help them recover the magical balloons and get back to the cottage in time to celebrate Schluufy's surprise birthday?", Family," Christopher Lloyd, Cary Elwes, Jaime Pressly, Cloris Leachman",Director: Matthew Diamond, ,English
46503,0,,All Good Things,20.086645,"[{""name"": ""The Weinstein Company"", ""id"": 308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-12-03,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The perfect love story. Until it became the perfect crime.,All Good Things,5.9,286,"Newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in New York history."," Mystery, Drama, Crime, Thriller, Romance"," Kirsten Dunst, Ryan Gosling, Kristen Wiig, Frank Langella",Director: Andrew Jarecki," patriarch, dysfunctional marriage, childhood trauma, difficult childhood",English
10448,20000000,,Rapa Nui,3.581906,"[{""name"": ""Tig Productions"", ""id"": 335}, {""name"": ""Majestic Films International"", ""id"": 2630}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Newcomm"", ""id"": 38178}, {""name"": ""RCS"", ""id"": 60546}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-09,305070,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,Rapa Nui,6.2,33,Inter-tribal rivalry leads to a competition to erect a huge statue (moai) in record time before Make can take part in the race to retrieve the egg of a Sooty Tern. The reward for winning this race is to rule the island for one year., Adventure," Jason Scott Lee, Esai Morales, Sandrine Holt, Eru Potaka-Dewes",Director: Kevin Reynolds," indigenous, island, in love with enemy",English
43935,20000000,http://dylandogdeadofnight.com/,Dylan Dog: Dead of Night,10.617236,"[{""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""platinum studios"", ""id"": 7218}, {""name"": ""Long Distance Films"", ""id"": 7219}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-03-16,4634062,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}]",No pulse? No problem,Dylan Dog: Dead of Night,4.5,139,"Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans."," Action, Mystery, Science Fiction, Horror, Comedy, Thriller"," Brandon Routh, Peter Stormare, Sam Huntington, Taye Diggs",Director: Kevin Munroe," detective, ghouls, vampire, werewolf, zombie, supernatural",English
11458,20000000,,People I Know,6.377308,[],"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-11-21,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,People I Know,5.5,48,A New York press agent must scramble when his major client becomes embroiled in a huge scandal.," Drama, Thriller"," Al Pacino, Kim Basinger, Ryan O'Neal, Téa Leoni",Director: Daniel Algrant," independent film, exzess, release from prison, drug, party, intrigue, drug addiction, women's prison, press",English
241257,0,,Regression,27.215666,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Himen\u00f3ptero"", ""id"": 784}, {""name"": ""First Generation Films"", ""id"": 4908}, {""name"": ""Mod Producciones"", ""id"": 5444}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Telef\u00f3nica Studios"", ""id"": 29564}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",2015-10-01,17671101,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fear always finds its victim,Regression,5.3,585,"Minnesota, 1990. Detective Bruce Kenner investigates the case of young Angela, who accuses her father, John Gray, of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery."," Thriller, Horror, Mystery"," Ethan Hawke, Emma Watson, David Thewlis, Lothaire Bluteau",Director: Alejandro Amenábar," investigation, memory loss",English
184341,20000000,,Hands of Stone,7.444189,"[{""name"": ""Weinstein Company, The"", ""id"": 7289}, {""name"": ""La Piedra Films"", ""id"": 52064}, {""name"": ""Fuego Films"", ""id"": 52065}, {""name"": ""Epicentral Studios"", ""id"": 52066}]","[{""iso_3166_1"": ""PA"", ""name"": ""Panama""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-08-26,0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",No más. No surrender.,Hands of Stone,6.1,109,The legendary Roberto Duran and his equally legendary trainer Ray Arcel change each other's lives., Drama," Robert De Niro, Edgar Ramírez, Jurnee Smollett, Ellen Barkin",Director: Jonathan Jakubowicz, ,English
581,22000000,,Dances with Wolves,45.707835,"[{""name"": ""Tig Productions"", ""id"": 335}, {""name"": ""Majestic Films International"", ""id"": 2630}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-11-09,424208848,181.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Inside everyone is a frontier waiting to be discovered.,Dances with Wolves,7.6,1046,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe."," Drama, Western, Adventure"," Kevin Costner, Mary McDonnell, Graham Greene, Rodney A. Grant",Director: Kevin Costner," unsociability, suicide attempt, loss of family, lakota, chief, countryside, 19th century, buffalo, culture clash, freedom, self-discovery, language barrier, based on novel, native american, interpreter, dakota, deserter",English
52449,20000000,http://www.areyouabadteacher.com/,Bad Teacher,28.497242,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Mosaic Media Group"", ""id"": 748}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-05-16,216197492,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",She doesn't give an F.,Bad Teacher,5.4,1584,"A lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her.", Comedy," Cameron Diaz, Jason Segel, Justin Timberlake, Lucy Punch",Director: Jake Kasdan," workplace humor, school, teacher, classroom",English
12150,19000000,,Sea of Love,11.47316,"[{""name"": ""Universal Pictures Corporation"", ""id"": 42}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-09-15,110879513,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Deception is dangerous. Desire is deadly.,Sea of Love,6.7,141,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects."," Drama, Crime, Mystery"," Al Pacino, Ellen Barkin, John Goodman, Michael Rooker",Director: Harold Becker," new york, detective, suspense, nudity, alcohol, serial killer, sex, police, suspect, neo-noir, murder, newspaper",English
694,19000000,,The Shining,78.699993,"[{""name"": ""Hawk Films"", ""id"": 88}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Peregrine"", ""id"": 11272}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1980-05-22,44017374,144.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A masterpiece of modern horror.,The Shining,8.1,3757,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within."," Thriller, Horror"," Jack Nicholson, Shelley Duvall, Danny Lloyd, Scatman Crothers",Director: Stanley Kubrick," ax, caretaker, bartender, vision, alcoholic, hotelier, colorado, hotel, snowed in, loneliness, snow, writer, isolation, delusion, maze, off season",English
105,19000000,http://www.backtothefuture.com/movies/backtothefuture1,Back to the Future,76.603233,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""U-Drive Productions"", ""id"": 20448}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1985-07-03,381109762,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",He's the only kid ever to get into trouble before he was born.,Back to the Future,8.0,6079,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985."," Science Fiction, Comedy, Adventure, Family"," Michael J. Fox, Christopher Lloyd, Lea Thompson, Crispin Glover",Director: Robert Zemeckis," escapade, teenage love, changing the past or future, inventor, partner, guitar, chases and races, getting home, car race, lightning, misfit partners, plutonium, odd couple, disorder, love and romance, time travel, teenage life, terrorist, hidden identity, race against time, misfit, clock tower, inventions and discoveries, delorean, destiny, journey in the past, sports car, mad scientist, fish out of water",English
385383,27000000,http://www.fightvalley.com/,Fight Valley,1.224105,"[{""name"": ""Cinestyle Media Group"", ""id"": 74413}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-22,0,90.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",One way in. No way out.,Fight Valley,3.9,8,"When Tory Coro turns up dead, the neighborhood turns up silent. Rumor has it she became yet another victim of the small town known as FIGHT VALLEY. Tory's sister Windsor moves to town to begin her own investigation on her sister's mysterious death after weeks of no leads from the police. She's quick to learn that Tory fought for money to make ends meet. If girl-next-door Windsor is going to make her way into FIGHT VALLEY to find the truth about Tory, she's going to have to fight her way in. ""Jabs"" (Miesha Tate) swore she would never throw a punch in the Valley again. Jabs now finds herself training Windsor to survive the painful, unexpected path she's about to take. Every corner. Every alley. Every doorway. She must follow the last footsteps of her sister in order to come face-to-face with Tory's killer in FIGHT VALLEY."," Drama, Action"," Erin O'Brien, Miesha Tate, Holly Holm, Cristiane Justino",Director: Rob Hawk," martial arts, sister, justice, underground fighting, gym, murder, ultimate fighting championship, sport, mixed martial arts, new jersey",English
12090,18000000,,Just Married,18.47518,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Robert Simonds Productions"", ""id"": 3929}, {""name"": ""Mediastream Dritte Film GmbH & Co. Beteiligungs KG"", ""id"": 19352}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-09,101564935,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Welcome to the honeymoon from hell.,Just Married,5.3,404,"Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.", Comedy," Ashton Kutcher, Brittany Murphy, Christian Kane, David Moscow",Director: Shawn Levy," venice, just married, marriage, married couple, prison, castle, police, vacation, france, chewing gum, fire, honeymoon, europe",English
16110,0,,Thomas and the Magic Railroad,1.916351,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Isle of Man Film"", ""id"": 2268}, {""name"": ""Britt Allcroft Productions"", ""id"": 37618}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-07-26,0,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Little Engines CAN Do Big Things...,Thomas and the Magic Railroad,4.6,8,"Mr. Conductor's supply of magic gold dust, which allows him to travel between Shining Time and Thomas's island, is critically low. Unfortunately, he doesn't know how to get more. Meanwhile, Thomas is fending off attacks by the nasty diesel engines. Getting more gold dust will require help from Mr. C's slacker cousin, his new friend Lily and her morose grandfather, plus the secret engine."," Drama, Family, Animation, Science Fiction"," Alec Baldwin, Peter Fonda, Mara Wilson",Director: Britt Allcroft, ,English
13523,19000000,http://www.sexdrivethemovie.com/,Sex Drive,17.952817,"[{""name"": ""Summit Entertainment, LLC"", ""id"": 3250}, {""name"": ""Alloy Entertainment"", ""id"": 10067}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-16,18755936,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",He's leaving virgin territory,Sex Drive,6.0,342,A high school senior drives cross-country with his best friends to hook up with a babe he met online.," Comedy, Adventure, Romance"," Josh Zuckerman, Amanda Crew, Clark Duke, James Marsden",Director: Sean Anders," knoxville, jealousy, road trip, nudity, virgin, pickup, hitchhiker, sex, friendship, friends, high school, redneck, romance, community, loss of virginity, teen movie, boyfriend",English
